AverageLandPrice,CreatedBy,CreatedOn,DefaultPurchasePrice,DefaultSellPrice,Guid,IsAssembledProduct,IsBatchTracked,IsComponent,IsSellable,IsSerialized,LastModifiedBy,LastModifiedOn,MaxStockAlertLevel,MinStockAlertLevel,NeverDiminishing,Notes,Obsolete,ProductCode,ProductDescription,ProductGroup,SellPriceTier1,SellPriceTier10,SellPriceTier2,SellPriceTier3,SellPriceTier4,SellPriceTier5,SellPriceTier6,SellPriceTier7,SellPriceTier8,SellPriceTier9,Supplier
1.9300000000000002,jon@iwhardwood.com,/Date(1523192048210)/,2.41,4.79,51a660b4-981b-4ebd-838c-bd3fd1c1c560,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542643763)/,27.0,14.0,False,"{""Stock"": ""True""}",False,LLFeaWal3/4x1,Walnut Feature Strip 3/4' x 1-1/2',"{'GroupName': 'Unfinished Trim', 'Guid': 'a0ca3522-818a-4325-83f0-89221c8abb80', 'LastModifiedOn': '/Date(1523018615304)/'}","{'Name': 'Premium Retailer', 'Value': '3.1900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '5.2900'}","{'Name': 'Premium Contractor', 'Value': '5.2900'}","{'Name': 'Contractor 1', 'Value': '5.2900'}","{'Name': 'Contractor 2', 'Value': '5.2900'}","{'Name': 'Builder', 'Value': '5.2900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': None, 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'c9fd9a1a-87ad-467c-a900-19ba1e5eb745', 'SupplierCode': 'L&L HARDWOODS, INC.', 'SupplierName': 'L&L HARDWOODS, INC.'}"
1.06,jon@iwhardwood.com,/Date(1523192048256)/,1.22,2.39,531c847a-f655-4d21-a3c5-dd829e9304c5,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542643796)/,6.0,4.0,False,"{""Stock"": ""True""}",False,LLFeaWal3/4x3,Walnut Feature Strip 3/4' x 3/4',"{'GroupName': 'Unfinished Trim', 'Guid': 'a0ca3522-818a-4325-83f0-89221c8abb80', 'LastModifiedOn': '/Date(1523018615304)/'}","{'Name': 'Premium Retailer', 'Value': '1.5900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '2.6900'}","{'Name': 'Premium Contractor', 'Value': '2.6900'}","{'Name': 'Contractor 1', 'Value': '2.6900'}","{'Name': 'Contractor 2', 'Value': '2.6900'}","{'Name': 'Builder', 'Value': '2.6900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': None, 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'c9fd9a1a-87ad-467c-a900-19ba1e5eb745', 'SupplierCode': 'L&L HARDWOODS, INC.', 'SupplierName': 'L&L HARDWOODS, INC.'}"
3.95,jon@iwhardwood.com,/Date(1523192040570)/,4.11,8.19,4e002890-b8ac-4058-a347-6fa6f8a91c74,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542643826)/,32.0,17.0,False,"{""Stock"": ""True""}",False,LLNosAm.3/4x3,Am. Cherry Nosing 3/4' x 3-1/2',"{'GroupName': 'Unfinished Trim', 'Guid': 'a0ca3522-818a-4325-83f0-89221c8abb80', 'LastModifiedOn': '/Date(1523018615304)/'}","{'Name': 'Premium Retailer', 'Value': '5.4900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '8.9900'}","{'Name': 'Premium Contractor', 'Value': '8.9900'}","{'Name': 'Contractor 1', 'Value': '8.9900'}","{'Name': 'Contractor 2', 'Value': '8.9900'}","{'Name': 'Builder', 'Value': '8.9900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': None, 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'c9fd9a1a-87ad-467c-a900-19ba1e5eb745', 'SupplierCode': 'L&L HARDWOODS, INC.', 'SupplierName': 'L&L HARDWOODS, INC.'}"
2.6101,jon@iwhardwood.com,/Date(1523192041710)/,2.44,4.89,87b8f10e-54ff-4a57-ad33-3b723dff6392,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542643856)/,29.0,16.0,False,"{""Stock"": ""True""}",False,LLNosAsh3/4x3,Ash Nosing 3/4' x 3-1/2',"{'GroupName': 'Unfinished Trim', 'Guid': 'a0ca3522-818a-4325-83f0-89221c8abb80', 'LastModifiedOn': '/Date(1523018615304)/'}","{'Name': 'Premium Retailer', 'Value': '3.2900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '5.3900'}","{'Name': 'Premium Contractor', 'Value': '5.3900'}","{'Name': 'Contractor 1', 'Value': '5.3900'}","{'Name': 'Contractor 2', 'Value': '5.3900'}","{'Name': 'Builder', 'Value': '5.3900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': None, 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'c9fd9a1a-87ad-467c-a900-19ba1e5eb745', 'SupplierCode': 'L&L HARDWOODS, INC.', 'SupplierName': 'L&L HARDWOODS, INC.'}"
3.5061,jon@iwhardwood.com,/Date(1523192044086)/,3.37,6.69,7d0a5f68-a62c-46ae-ba67-6ec9125e35e4,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542643890)/,18.0,10.0,False,"{""Stock"": ""True""}",False,LLNosHic3/4x3,Hickory Nosing 3/4' x 3-1/2',"{'GroupName': 'Unfinished Trim', 'Guid': 'a0ca3522-818a-4325-83f0-89221c8abb80', 'LastModifiedOn': '/Date(1523018615304)/'}","{'Name': 'Premium Retailer', 'Value': '4.4900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '7.3900'}","{'Name': 'Premium Contractor', 'Value': '7.3900'}","{'Name': 'Contractor 1', 'Value': '7.3900'}","{'Name': 'Contractor 2', 'Value': '7.3900'}","{'Name': 'Builder', 'Value': '7.3900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': None, 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'c9fd9a1a-87ad-467c-a900-19ba1e5eb745', 'SupplierCode': 'L&L HARDWOODS, INC.', 'SupplierName': 'L&L HARDWOODS, INC.'}"
3.2057,jon@iwhardwood.com,/Date(1523192044883)/,3.11,6.19,ff91e1c8-5f8c-450b-8881-84b7e8e76675,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542644003)/,40.0,22.0,False,"{""Stock"": ""True""}",False,LLNosMap3/4x3,Maple Nosing 3/4' x 3-1/2',"{'GroupName': 'Unfinished Trim', 'Guid': 'a0ca3522-818a-4325-83f0-89221c8abb80', 'LastModifiedOn': '/Date(1523018615304)/'}","{'Name': 'Premium Retailer', 'Value': '4.0900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '6.7900'}","{'Name': 'Premium Contractor', 'Value': '6.7900'}","{'Name': 'Contractor 1', 'Value': '6.7900'}","{'Name': 'Contractor 2', 'Value': '6.7900'}","{'Name': 'Builder', 'Value': '6.7900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': None, 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'c9fd9a1a-87ad-467c-a900-19ba1e5eb745', 'SupplierCode': 'L&L HARDWOODS, INC.', 'SupplierName': 'L&L HARDWOODS, INC.'}"
5.4199,jon@iwhardwood.com,/Date(1523192045023)/,4.91,9.79,c77602dd-35aa-40e2-8ca4-c5a9482c6ec6,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542644030)/,9.0,5.0,False,"{""Stock"": ""True""}",False,LLNosMap3/4x5,Maple Nosing 3/4' x 5-1/2',"{'GroupName': 'Unfinished Trim', 'Guid': 'a0ca3522-818a-4325-83f0-89221c8abb80', 'LastModifiedOn': '/Date(1523018615304)/'}","{'Name': 'Premium Retailer', 'Value': '6.4900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '10.7900'}","{'Name': 'Premium Contractor', 'Value': '10.7900'}","{'Name': 'Contractor 1', 'Value': '10.7900'}","{'Name': 'Contractor 2', 'Value': '10.7900'}","{'Name': 'Builder', 'Value': '10.7900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': None, 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'c9fd9a1a-87ad-467c-a900-19ba1e5eb745', 'SupplierCode': 'L&L HARDWOODS, INC.', 'SupplierName': 'L&L HARDWOODS, INC.'}"
2.1849,jon@iwhardwood.com,/Date(1523192046163)/,2.13,4.29,79976739-9a64-4bc7-838b-86c5119deca7,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542644076)/,39.0,21.0,False,"{""Stock"": ""True""}",False,LLNosRed1/2x3,Red Oak Nosing 1/2' x 3-1/2',"{'GroupName': 'Unfinished Trim', 'Guid': 'a0ca3522-818a-4325-83f0-89221c8abb80', 'LastModifiedOn': '/Date(1523018615304)/'}","{'Name': 'Premium Retailer', 'Value': '2.7900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '4.6900'}","{'Name': 'Premium Contractor', 'Value': '4.6900'}","{'Name': 'Contractor 1', 'Value': '4.6900'}","{'Name': 'Contractor 2', 'Value': '4.6900'}","{'Name': 'Builder', 'Value': '4.6900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': None, 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'c9fd9a1a-87ad-467c-a900-19ba1e5eb745', 'SupplierCode': 'L&L HARDWOODS, INC.', 'SupplierName': 'L&L HARDWOODS, INC.'}"
2.203,jon@iwhardwood.com,/Date(1523192046286)/,2.0,3.99,44b9a33a-7cb5-4a80-8dc0-c48b4dc546db,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542644186)/,187.0,98.0,False,"{""Stock"": ""True""}",False,LLNosRed3/4x3,Red Oak Nosing 3/4' x 3-1/2',"{'GroupName': 'Unfinished Trim', 'Guid': 'a0ca3522-818a-4325-83f0-89221c8abb80', 'LastModifiedOn': '/Date(1523018615304)/'}","{'Name': 'Premium Retailer', 'Value': '2.6900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '4.3900'}","{'Name': 'Premium Contractor', 'Value': '4.3900'}","{'Name': 'Contractor 1', 'Value': '4.3900'}","{'Name': 'Contractor 2', 'Value': '4.3900'}","{'Name': 'Builder', 'Value': '4.3900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': None, 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'c9fd9a1a-87ad-467c-a900-19ba1e5eb745', 'SupplierCode': 'L&L HARDWOODS, INC.', 'SupplierName': 'L&L HARDWOODS, INC.'}"
3.688,jon@iwhardwood.com,/Date(1523192046350)/,3.43,6.89,5080c99d-1b95-4b48-8aaf-b6a67b69ed48,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542644280)/,50.0,27.0,False,"{""Stock"": ""True""}",False,LLNosRed3/4x5,Red Oak Nosing 3/4' x 5-1/2',"{'GroupName': 'Unfinished Trim', 'Guid': 'a0ca3522-818a-4325-83f0-89221c8abb80', 'LastModifiedOn': '/Date(1523018615304)/'}","{'Name': 'Premium Retailer', 'Value': '4.5900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '7.4900'}","{'Name': 'Premium Contractor', 'Value': '7.4900'}","{'Name': 'Contractor 1', 'Value': '7.4900'}","{'Name': 'Contractor 2', 'Value': '7.4900'}","{'Name': 'Builder', 'Value': '7.4900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': None, 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'c9fd9a1a-87ad-467c-a900-19ba1e5eb745', 'SupplierCode': 'L&L HARDWOODS, INC.', 'SupplierName': 'L&L HARDWOODS, INC.'}"
2.04,jon@iwhardwood.com,/Date(1523192046913)/,2.13,4.29,3a436f65-6efd-4ccd-bd7e-3a97dd86e86f,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542644326)/,28.0,16.0,False,"{""Stock"": ""True""}",False,LLNosRed5/16x3,Red Oak Nosing 5/16' x 3-1/2',"{'GroupName': 'Unfinished Trim', 'Guid': 'a0ca3522-818a-4325-83f0-89221c8abb80', 'LastModifiedOn': '/Date(1523018615304)/'}","{'Name': 'Premium Retailer', 'Value': '2.7900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '4.6900'}","{'Name': 'Premium Contractor', 'Value': '4.6900'}","{'Name': 'Contractor 1', 'Value': '4.6900'}","{'Name': 'Contractor 2', 'Value': '4.6900'}","{'Name': 'Builder', 'Value': '4.6900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': None, 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'c9fd9a1a-87ad-467c-a900-19ba1e5eb745', 'SupplierCode': 'L&L HARDWOODS, INC.', 'SupplierName': 'L&L HARDWOODS, INC.'}"
2.5700000000000003,jon@iwhardwood.com,/Date(1523192048303)/,6.29,12.59,49ce5d5d-d3ad-4550-9d32-cb53e72c84d9,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542644356)/,28.0,16.0,False,"{""Stock"": ""True""}",False,LLNosWal3/4x3,Walnut Nosing 3/4' x 3-1/2',"{'GroupName': 'Unfinished Trim', 'Guid': 'a0ca3522-818a-4325-83f0-89221c8abb80', 'LastModifiedOn': '/Date(1523018615304)/'}","{'Name': 'Premium Retailer', 'Value': '8.3900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '13.7900'}","{'Name': 'Premium Contractor', 'Value': '13.7900'}","{'Name': 'Contractor 1', 'Value': '13.7900'}","{'Name': 'Contractor 2', 'Value': '13.7900'}","{'Name': 'Builder', 'Value': '13.7900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': None, 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'c9fd9a1a-87ad-467c-a900-19ba1e5eb745', 'SupplierCode': 'L&L HARDWOODS, INC.', 'SupplierName': 'L&L HARDWOODS, INC.'}"
2.27,jon@iwhardwood.com,/Date(1523192048820)/,2.41,4.79,3c79a020-082e-4c48-b787-73c5ac1ef350,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542644403)/,71.0,38.0,False,"{""Stock"": ""True""}",False,LLNosWhi1/2x3,White Oak Nosing 1/2' x 3-1/2',"{'GroupName': 'Unfinished Trim', 'Guid': 'a0ca3522-818a-4325-83f0-89221c8abb80', 'LastModifiedOn': '/Date(1523018615304)/'}","{'Name': 'Premium Retailer', 'Value': '3.1900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '5.2900'}","{'Name': 'Premium Contractor', 'Value': '5.2900'}","{'Name': 'Contractor 1', 'Value': '5.2900'}","{'Name': 'Contractor 2', 'Value': '5.2900'}","{'Name': 'Builder', 'Value': '5.2900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': None, 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'c9fd9a1a-87ad-467c-a900-19ba1e5eb745', 'SupplierCode': 'L&L HARDWOODS, INC.', 'SupplierName': 'L&L HARDWOODS, INC.'}"
2.05,jon@iwhardwood.com,/Date(1523192048896)/,2.2800000000000002,4.59,2761eff2-9965-4ddf-a805-315d39fe84ec,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542644436)/,52.0,28.0,False,"{""Stock"": ""True""}",False,LLNosWhi3/4x3,White Oak Nosing 3/4' x 3-1/2',"{'GroupName': 'Unfinished Trim', 'Guid': 'a0ca3522-818a-4325-83f0-89221c8abb80', 'LastModifiedOn': '/Date(1523018615304)/'}","{'Name': 'Premium Retailer', 'Value': '2.9900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '4.9900'}","{'Name': 'Premium Contractor', 'Value': '4.9900'}","{'Name': 'Contractor 1', 'Value': '4.9900'}","{'Name': 'Contractor 2', 'Value': '4.9900'}","{'Name': 'Builder', 'Value': '4.9900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': None, 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'c9fd9a1a-87ad-467c-a900-19ba1e5eb745', 'SupplierCode': 'L&L HARDWOODS, INC.', 'SupplierName': 'L&L HARDWOODS, INC.'}"
4.2804,jon@iwhardwood.com,/Date(1523192049006)/,3.89,7.79,50d25a8d-b389-468c-a7e0-54c9fd954c58,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542644483)/,38.0,20.0,False,"{""Stock"": ""True""}",False,LLNosWhi3/4x5,White Oak Nosing 3/4' x 5-1/2',"{'GroupName': 'Unfinished Trim', 'Guid': 'a0ca3522-818a-4325-83f0-89221c8abb80', 'LastModifiedOn': '/Date(1523018615304)/'}","{'Name': 'Premium Retailer', 'Value': '5.1900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '8.5900'}","{'Name': 'Premium Contractor', 'Value': '8.5900'}","{'Name': 'Contractor 1', 'Value': '8.5900'}","{'Name': 'Contractor 2', 'Value': '8.5900'}","{'Name': 'Builder', 'Value': '8.5900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': None, 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'c9fd9a1a-87ad-467c-a900-19ba1e5eb745', 'SupplierCode': 'L&L HARDWOODS, INC.', 'SupplierName': 'L&L HARDWOODS, INC.'}"
2.5129,jon@iwhardwood.com,/Date(1523192049193)/,2.41,4.79,a1ca9f15-f0a9-43ae-aa4f-bbf7741cbdda,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542644513)/,27.0,14.0,False,"{""Stock"": ""True""}",False,LLNosWhi5/16x3,White Oak Nosing 5/16' x 3-1/2',"{'GroupName': 'Unfinished Trim', 'Guid': 'a0ca3522-818a-4325-83f0-89221c8abb80', 'LastModifiedOn': '/Date(1523018615304)/'}","{'Name': 'Premium Retailer', 'Value': '3.1900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '5.2900'}","{'Name': 'Premium Contractor', 'Value': '5.2900'}","{'Name': 'Contractor 1', 'Value': '5.2900'}","{'Name': 'Contractor 2', 'Value': '5.2900'}","{'Name': 'Builder', 'Value': '5.2900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': None, 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'c9fd9a1a-87ad-467c-a900-19ba1e5eb745', 'SupplierCode': 'L&L HARDWOODS, INC.', 'SupplierName': 'L&L HARDWOODS, INC.'}"
2.1609,jon@iwhardwood.com,/Date(1523192036773)/,1.9500000000000002,2.99,af59fb1f-dd1b-4d34-87d0-df320250ac22,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542641403)/,953.0,494.0,False,"{""BoxQuantity"":3.33, ""Stock"": ""True""}",False,LLNumRed1.33,5/16 X 1 1/3' R/O Numbers S&B,"{'GroupName': 'Numbers', 'Guid': 'c99a468b-3e73-4a00-802e-55ecfb2b93ea', 'LastModifiedOn': '/Date(1523018615320)/'}","{'Name': 'Premium Retailer', 'Value': '2.6900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '2.7900'}","{'Name': 'Premium Contractor', 'Value': '2.8900'}","{'Name': 'Contractor 1', 'Value': '3.0900'}","{'Name': 'Contractor 2', 'Value': '3.1900'}","{'Name': 'Builder', 'Value': '3.1900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': None, 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'c9fd9a1a-87ad-467c-a900-19ba1e5eb745', 'SupplierCode': 'L&L HARDWOODS, INC.', 'SupplierName': 'L&L HARDWOODS, INC.'}"
2.1386,jon@iwhardwood.com,/Date(1523192036836)/,1.9300000000000002,2.99,0330e09b-79de-46f1-810e-602a9a4abcf6,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542641290)/,367.0,191.0,False,"{""BoxQuantity"":3.75, ""Stock"": ""True""}",False,LLNumRed1.5,5/16 X 1 1/2' R/O Numbers S&B,"{'GroupName': 'Numbers', 'Guid': 'c99a468b-3e73-4a00-802e-55ecfb2b93ea', 'LastModifiedOn': '/Date(1523018615320)/'}","{'Name': 'Premium Retailer', 'Value': '2.6900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '2.6900'}","{'Name': 'Premium Contractor', 'Value': '2.7900'}","{'Name': 'Contractor 1', 'Value': '2.9900'}","{'Name': 'Contractor 2', 'Value': '3.0900'}","{'Name': 'Builder', 'Value': '3.0900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': None, 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'c9fd9a1a-87ad-467c-a900-19ba1e5eb745', 'SupplierCode': 'L&L HARDWOODS, INC.', 'SupplierName': 'L&L HARDWOODS, INC.'}"
2.1326,jon@iwhardwood.com,/Date(1523192036913)/,1.97,2.99,0b204195-3403-4f26-8ea6-e981b37d4f82,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542638630)/,648.0,336.0,False,"{""BoxQuantity"":5, ""Stock"": ""True""}",False,LLNumRed2,5/16  X 2' R/O Numbers S&B,"{'GroupName': 'Numbers', 'Guid': 'c99a468b-3e73-4a00-802e-55ecfb2b93ea', 'LastModifiedOn': '/Date(1523018615320)/'}","{'Name': 'Premium Retailer', 'Value': '2.6900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '2.7900'}","{'Name': 'Premium Contractor', 'Value': '2.8900'}","{'Name': 'Contractor 1', 'Value': '3.0900'}","{'Name': 'Contractor 2', 'Value': '3.1900'}","{'Name': 'Builder', 'Value': '3.1900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': None, 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'c9fd9a1a-87ad-467c-a900-19ba1e5eb745', 'SupplierCode': 'L&L HARDWOODS, INC.', 'SupplierName': 'L&L HARDWOODS, INC.'}"
2.02,jon@iwhardwood.com,/Date(1523192036976)/,2.65,4.09,5be3ef53-729b-442d-8e34-74cba4b44b9f,False,False,False,True,False,jon@iwhardwood.com,/Date(1564835588472)/,16.0,9.0,False,"{""BoxQuantity"":4, ""Stock"": ""True""}",False,LlNumRed3,5/16 X 3' R/O Numbers S&B,"{'GroupName': 'Numbers', 'Guid': 'c99a468b-3e73-4a00-802e-55ecfb2b93ea', 'LastModifiedOn': '/Date(1523018615320)/'}","{'Name': 'Premium Retailer', 'Value': '3.5900'}","{'Name': 'Tier 10', 'Value': None}","{'Name': 'Retail 1', 'Value': '3.6900'}","{'Name': 'Premium Contractor', 'Value': '3.8900'}","{'Name': 'Contractor 1', 'Value': '4.1900'}","{'Name': 'Contractor 2', 'Value': '4.2900'}","{'Name': 'Builder', 'Value': '4.2900'}","{'Name': 'Tier 7', 'Value': None}","{'Name': 'Tier 8', 'Value': None}","{'Name': 'Tier 9', 'Value': None}","{'SupplierProductCode': None, 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'c9fd9a1a-87ad-467c-a900-19ba1e5eb745', 'SupplierCode': 'L&L HARDWOODS, INC.', 'SupplierName': 'L&L HARDWOODS, INC.'}"
2.8913,jon@iwhardwood.com,/Date(1523192037116)/,2.6,3.99,c6400c05-bfe5-4d48-b889-cb702368053e,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542641963)/,273.0,142.0,False,"{""BoxQuantity"":1.5, ""Stock"": ""True""}",False,LLNumRed381.5,3/8' X 1 1/2' R/O Numbers S&B,"{'GroupName': 'Numbers', 'Guid': 'c99a468b-3e73-4a00-802e-55ecfb2b93ea', 'LastModifiedOn': '/Date(1523018615320)/'}","{'Name': 'Premium Retailer', 'Value': '3.5900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '3.6900'}","{'Name': 'Premium Contractor', 'Value': '3.7900'}","{'Name': 'Contractor 1', 'Value': '4.0900'}","{'Name': 'Contractor 2', 'Value': '4.1900'}","{'Name': 'Builder', 'Value': '4.1900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': None, 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'c9fd9a1a-87ad-467c-a900-19ba1e5eb745', 'SupplierCode': 'L&L HARDWOODS, INC.', 'SupplierName': 'L&L HARDWOODS, INC.'}"
